"movie","title","genre","gross","inflationAdjustedGross"
"http://dbpedia.org/resource/A_Woman's_Secret","El secret d'una dona",,,0
"http://dbpedia.org/resource/A_Woman's_Secret","A Woman's Secret",,,0
"http://dbpedia.org/resource/A_Woman's_Secret","Secret de femme",,,0
"http://dbpedia.org/resource/A_Woman's_Secret","Hai sempre mentito",,,0
"http://dbpedia.org/resource/A_Woman's_Secret","A Woman's Secret",,,0
"http://dbpedia.org/resource/A_Woman's_Secret","Женский секрет",,,0
"http://dbpedia.org/resource/A_Woman's_Triumph","A Woman's Triumph",,,0
"http://dbpedia.org/resource/A_Woman's_Triumph","A Woman's Triumph",,,0
"http://dbpedia.org/resource/A_Woman's_Vengeance","A Woman's Vengeance",,,0
"http://dbpedia.org/resource/A_Woman's_Vengeance","Vengeance de femme",,,0
"http://dbpedia.org/resource/A_Woman's_Vengeance","Il sorriso della Gioconda (film)",,,0
"http://dbpedia.org/resource/A_Woman's_Vengeance","A Woman's Vengeance",,,0
"http://dbpedia.org/resource/A_Woman's_Vengeance","Женская месть",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","A Woman's Way (1908 film)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","A Woman's Way",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","A Woman's Way (film 1908)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","Le Chemin d'une femme",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","A Woman's Way (film 1908)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1908_film)","A Woman's Way (filme)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1916_film)","A Woman's Way (pel·lícula de 1916)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1916_film)","A Woman's Way (1916 film)",,,0
"http://dbpedia.org/resource/A_Woman's_Way_(1928_film)","A Woman's Way (1928 film)",,,0
"http://dbpedia.org/resource/A_Woman's_Wit","A Woman's Wit",,,0
"http://dbpedia.org/resource/A_Woman's_Wit","A Woman's Wit (film 1910)",,,0
"http://dbpedia.org/resource/A_Woman's_Woman","A Woman's Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","امرأة (فيلم 1915)",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman (1915 film)",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","Mam'zelle Charlot",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","La signorina Charlot",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","여인 (영화)",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","チャップリンの女装",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","Panna Charlie",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","A Woman",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","Женщина (фильм, 1915)",,,0
"http://dbpedia.org/resource/A_Woman_(1915_film)","Жінка (фільм)",,,0
"http://dbpedia.org/resource/A_Woman_Against_the_World","A Woman Against the World",,,0
"http://dbpedia.org/resource/A_Woman_Alone_(1917_film)","A Woman Alone (1917 film)",,,0
"http://dbpedia.org/resource/A_Woman_Alone_(1917_film)","A Woman Alone",,,0
"http://dbpedia.org/resource/A_Woman_Commands","A Woman Commands",,"212000.0",233200
"http://dbpedia.org/resource/A_Woman_Commands","Um eine Fürstenkrone",,"212000.0",233200
"http://dbpedia.org/resource/A_Woman_Commands","Na rozkaz kobiety",,"212000.0",233200
"http://dbpedia.org/resource/A_Woman_Commands","A Woman Commands",,"212000.0",233200
"http://dbpedia.org/resource/A_Woman_Rebels","A Woman Rebels",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","Una dona es rebel·la",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","Una mujer se rebela",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","A Woman Rebels",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","Una donna si ribella",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","La Rebelle",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Rebels","A Woman Rebels",,"583000.0",641300
"http://dbpedia.org/resource/A_Woman_Scorned_(1911_film)","A Woman Scorned (pel·lícula de 1911)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1911_film)","A Woman Scorned (1911 film)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1911_film)","A Woman Scorned (film 1911)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1911_film)","A Woman Scorned (film 1911)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1911_film)","A Woman Scorned",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1915_film)","A Woman Scorned (1915 film)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1915_film)","A Woman Scorned (film 1915)",,,0
"http://dbpedia.org/resource/A_Woman_Scorned_(1999_film)","A Woman Scorned (1999 film)",,,0
"http://dbpedia.org/resource/A_Woman_There_Was","A Woman There Was",,,0
"http://dbpedia.org/resource/A_Woman_There_Was","A Woman There Was",,,0
"http://dbpedia.org/resource/A_Woman_There_Was","A Woman There Was",,,0
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","A Woman Under the Influence",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","امرأة تحت التأثير (فيلم)",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Una dona ofuscada",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Žena pod vlivem",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Eine Frau unter Einfluß",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Μια γυναίκα εξομολογείται",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Una mujer bajo la influencia",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","A Woman Under the Influence",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","A Woman Under the Influence",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Une femme sous influence (film)",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Una moglie",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","こわれゆく女",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","영향 아래 있는 여자",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Kobieta pod presją",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","A Woman Under the Influence",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Uma Mulher sob Influência",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","Женщина под влиянием",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Under_the_Influence","En kvinna under påverkan",,"6117812.0",6729593.2
"http://dbpedia.org/resource/A_Woman_Who_Understood","A Woman Who Understood",,,0
"http://dbpedia.org/resource/A_Woman_in_the_Ultimate","A Woman in the Ultimate",,,0
"http://dbpedia.org/resource/A_Woman_in_the_Ultimate","A Woman in the Ultimate",,,0
"http://dbpedia.org/resource/A_Woman_of_Affairs","A Woman of Affairs",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","A Woman of Affairs",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Eine schamlose Frau",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","A Woman of Affairs (película de 1928)",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Il destino (film 1928)",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Intrigues (film)",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","어 우먼 오브 어페어스",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","恋多き女 (1928年の映画)",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Władczyni miłości",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","A Woman of Affairs",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Mulher de Brio",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Женщина дела",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Gröna hatten",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Affairs","Жінка справи",,"1370000.0",1507000
"http://dbpedia.org/resource/A_Woman_of_Distinction","A Woman of Distinction",,,0
"http://dbpedia.org/resource/A_Woman_of_Distinction","Suzy... dis-moi oui",,,0
"http://dbpedia.org/resource/A_Woman_of_Experience","A Woman of Experience",,,0
"http://dbpedia.org/resource/A_Woman_of_Impulse","A Woman of Impulse",,,0
"http://dbpedia.org/resource/A_Woman_of_Impulse","A Woman of Impulse",,,0
"http://dbpedia.org/resource/A_Woman_of_Impulse","A Woman of Impulse",,,0
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","امرأة باريس (فيلم 1923)",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","Die Nächte einer schönen Frau",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","Una mujer de París",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","L'Opinion publique",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","La donna di Parigi",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","巴里の女性",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","파리의 여인",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","Paryżanka (film)",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","A Woman of Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","En kvinna i Paris",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","Парижанка (фильм, 1923)",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Paris","Парижанка (фільм, 1923)",,"634000.0",697400
"http://dbpedia.org/resource/A_Woman_of_Pleasure","A Woman of Pleasure",,,0
"http://dbpedia.org/resource/A_Woman_of_Pleasure","A Woman of Pleasure",,,0
"http://dbpedia.org/resource/A_Woman_of_Pleasure","A Woman of Pleasure",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","A Woman of the Sea",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","Женщина моря",,,0
"http://dbpedia.org/resource/A_Woman_of_the_Sea","Жінка біля моря",,,0
"http://dbpedia.org/resource/A_Woman_of_the_World","A Woman of the World",,,0
"http://dbpedia.org/resource/A_Woman_of_the_World","Eine mondäne Frau",,,0
"http://dbpedia.org/resource/A_Woman_of_the_World","La Comtesse Voranine",,,0
"http://dbpedia.org/resource/A_Woman_of_the_World","Donna di mondo",,,0
"http://dbpedia.org/resource/A_Woman_of_the_World","Kobieta bezwstydna",,,0
"http://dbpedia.org/resource/A_Wonderful_Life_(film)","A Wonderful Life (film)",,,0
"http://dbpedia.org/resource/A_Wonderful_Wife","A Wonderful Wife",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Wreath_in_Time","A Wreath in Time",,,0
"http://dbpedia.org/resource/A_Yank_in_Australia","A Yank in Australia",,,0
"http://dbpedia.org/resource/A_Yank_in_Australia","A Yank in Australia",,,0
"http://dbpedia.org/resource/A_Yank_in_Indo-China","A Yank in Indo-China",,,0
"http://dbpedia.org/resource/A_Yank_in_Indo-China","A Yank in Indo-China",,,0
"http://dbpedia.org/resource/A_Yank_in_Korea","A Yank in Korea",,,0
"http://dbpedia.org/resource/A_Yank_in_Korea","A Yank in Korea",,,0
"http://dbpedia.org/resource/A_Yank_in_Libya","A Yank in Libya",,,0
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the RAF",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","Un Yankee dans la RAF",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","Il mio avventuriero",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","독수리는 다시 난다",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","A Yank in the R.A.F.",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_in_the_R.A.F.","En yankee flyger till London",,"2063000.0",2269300
"http://dbpedia.org/resource/A_Yank_on_the_Burma_Road","A Yank on the Burma Road",,"552000.0",607200
"http://dbpedia.org/resource/A_Yankee_Go_Getter","A Yankee Go Getter",,,0
"http://dbpedia.org/resource/A_Yankee_Princess","A Yankee Princess",,,0
"http://dbpedia.org/resource/A_Yankee_Princess","A Yankee Princess",,,0
"http://dbpedia.org/resource/A_Yankee_Princess","A Yankee Princess",,,0
"http://dbpedia.org/resource/A_Yoke_of_Gold","A Yoke of Gold",,,0
"http://dbpedia.org/resource/Aaron_Slick_from_Punkin_Crick","Aaron Slick from Punkin Crick",,,0
"http://dbpedia.org/resource/Abandoned_(1949_film)","Abandoned (1949 film)",,,0
"http://dbpedia.org/resource/Abandoned_(1949_film)","La tratta degli innocenti",,,0
"http://dbpedia.org/resource/Abandoned_(1949_film)","Брошенная (фильм, 1949)",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Abbott and Costello Go to Mars",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Abbott and Costello Go to Mars",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Deux Nigauds chez Vénus",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Viaggio al pianeta Venere",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Abbott i Costello lecą na Marsa",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Эбботт и Костелло отправляются на Марс",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Abbott and Costello Go to Mars",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Go_to_Mars","Ебботт та Костелло вирушають на Марс",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Abbott and Costello Meet Dr. Jekyll and Mr. Hyde",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Ο Άμποτ κι ο Κοστέλο συναντούν τον δρ. Τζέκιλ και τον κ. Χάιντ",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Gianni e Pinotto contro il dottor Jekyll",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Deux Nigauds contre le Dr Jekyll et Mr Hyde",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Abbott i Costello spotykają Jekylla i Hyde’a",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Эбботт и Костелло встречают доктора Джекилла и мистера Хайда",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Dr._Jekyll_and_Mr._Hyde","Ебботт і Костелло зустрічають доктора Джекіла та містера Гайда",,"1200000.0",1320000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott and Costello Meet Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott und Costello treffen Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott and Costello Meet Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott and Costello Meet Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Il cervello di Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Deux Nigauds contre Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","애보트와 코스텔로 프랑켄슈타인을 만나다",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","凸凹フランケンシュタインの巻",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott and Costello Meet Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott i Costello spotykają Frankensteina",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Abbott and Costello Meet Frankenstein",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Huuu! Så hemskt",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","Эбботт и Костелло встречают Франкенштейна",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein","两傻大战科学怪人",,"3200000.0",3520000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Abbott and Costello Meet the Invisible Man",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Auf Sherlock Holmes’ Spuren",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Deux Nigauds contre l'homme invisible",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Gianni e Pinotto contro l'uomo invisibile",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","애보트와 코스텔로 - 투명인간을 만나다",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Abbott i Costello spotykają niewidzialnego człowieka",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Abbott and Costello Meet the Invisible Man",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Эбботт и Костелло встречают человека-невидимку",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Invisible_Man","Еббот і Костелло зустрічають людину-невидимку",,"1550000.0",1705000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Keystone_Kops","Abbott and Costello Meet the Keystone Kops",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Keystone_Kops","Deux Nigauds et les flics",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Keystone_Kops","Abbott and Costello Meet the Keystone Kops",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Keystone_Kops","Эбботт и Костелло встречают полицейских из Кистоуна",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Keystone_Kops","Ебботт і Костелло зустрічають поліцейських з Кістоуна",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Killer,_Boris_Karloff","Abbott and Costello Meet the Killer, Boris Karloff",,"1850000.0",2035000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Killer,_Boris_Karloff","Gianni e Pinotto e l'assassino misterioso",,"1850000.0",2035000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Killer,_Boris_Karloff","Deux Nigauds chez les tueurs",,"1850000.0",2035000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Killer,_Boris_Karloff","Abbott i Costello spotykają mordercę",,"1850000.0",2035000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Killer,_Boris_Karloff","Abbott and Costello Meet the Killer, Boris Karloff",,"1850000.0",2035000
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Abbott and Costello Meet the Mummy",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Abbott und Costello als Mumienräuber",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Deux Nigauds et la momie",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Il mistero della piramide",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","애보트와 코스텔로 미이라 만나다",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Abbott and Costello Meet the Mummy",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Abbott i Costello spotykają mumię",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Abbott and Costello Meet the Mummy",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_Meet_the_Mummy","Эбботт и Костелло встречают Мумию",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Abbott and Costello in Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Abbott and Costello in Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Abbott et Costello à Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Gianni e Pinotto a Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Abbott and Costello in Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Abbott i Costello w Hollywood",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_Hollywood","Эбботт и Костелло в Голливуде",,,0
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott and Costello in the Foreign Legion",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","أبوت وكوستيلو في الفيلق الخارجية (فيلم)",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott und Costello als Legionäre",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott and Costello in the Foreign Legion",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Deux Nigauds légionnaires",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Gianni e Pinotto alla legione straniera",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott and Costello in the Foreign Legion",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott i Costello w Legii Cudzoziemskiej",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Abbott and Costello in the Foreign Legion",,"1250000.0",1375000
"http://dbpedia.org/resource/Abbott_and_Costello_in_the_Foreign_Legion","Эбботт и Костелло в Иностранном легионе",,"1250000.0",1375000
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abe Lincoln a Illinois",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abe Lincoln in Illinois",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abe Lincoln in Illinois (film)",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abe Lincoln in Illinois (film)",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abraham Lincoln (film, 1940)",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abramo Lincoln (film)",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","エイブ・リンカーン (映画)",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","일리노이의 에이브 링컨",,"666000.0",732600
"http://dbpedia.org/resource/Abe_Lincoln_in_Illinois_(film)","Abe Lincoln in Illinois",,"666000.0",732600
"http://dbpedia.org/resource/Abel_Cain","Abel Cain",,,0
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1928_film)","Abie's Irish Rose (1928 film)",,"1500000.0",1650000
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1928_film)","Mon rabbin chez mon curé",,"1500000.0",1650000
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1928_film)","Rosa d'Irlanda",,"1500000.0",1650000
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1928_film)","Abie's Irish Rose (1928)",,"1500000.0",1650000
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1928_film)","Abie's Irish Rose",,"1500000.0",1650000
"http://dbpedia.org/resource/Abie's_Irish_Rose_(1946_film)","Abie's Irish Rose (1946 film)",,,0
"http://dbpedia.org/resource/Abilene_Town","Abilene Town",,,0
"http://dbpedia.org/resource/Abilene_Town","Règlement de comptes à Abilene Town",,,0
